activity_type,aerobic_training_effect,anaerobic_training_effect,avg_hr,avg_speed,calories,distance,max_ftp,max_hr,duration,begin_timestamp,event_type_id,start_time_gmt,start_time_local,elevation_gain,elevation_loss,max_run_cadence,steps,avg_stride_length,avg_fractional_cadence,max_fractional_cadence,elapsed_duration,moving_duration,min_temperature,max_temperature,min_elevation,max_elevation,avg_double_cadence,max_double_cadence,max_vertical_speed,lap_count,water_estimated,min_respiration_rate,max_respiration_rate,avg_respiration_rate,activity_training_load
0,5.0,0.0,172.0,0.2927999973297119,5040.594059999999,1200241.9921875,252.0,178.0,4098985.83984375,1606561218000,9,1606561218000.0,1606568418000.0,5500.0,5500.0,91.0,11488.0,104.34000244140626,0.2109375,0.0,4098985.83984375,4094279.9724042416,22.0,25.0,26720.001220703125,27239.999389648438,168.421875,182.0,0.2,13,905.0,20.280000686645508,42.29999923706055,37.65999984741211,288.93646240234375
0,1.2000000476837158,0.0,142.0,0.2588000059127808,364.53173999999996,93942.99926757812,252.0,159.0,362964.9963378906,1606560256000,9,1606560256000.0,1606567456000.0,400.0,500.0,89.0,980.0,94.57000122070313,0.953125,0.5,362964.9963378906,358000.0,25.0,27.0,26900.0,27139.999389648438,163.90625,179.0,0.11999816894531251,1,75.0,13.979999542236328,31.989999771118164,27.479999542236328,16.309097290039062
0,2.0,0.0,142.0,0.20299999713897707,984.6546999999999,236285.009765625,252.0,161.0,1164234.0087890625,1606499250000,9,1606499250000.0,1606506450000.0,600.0,600.0,91.0,2880.0,82.0,0.125,0.0,1164234.0087890625,1110273.9868164062,15.0,19.0,27079.998779296875,27439.999389648438,150.25,182.0,0.21999816894531252,3,185.0,20.110000610351562,38.849998474121094,29.549999237060547,28.856048583984375
0,3.0,2.5,151.0,0.24189999103546145,1676.0079999999998,435525.9765625,252.0,182.0,1800765.0146484375,1606497312000,9,1606497312000.0,1606504512000.0,1300.0,1400.0,128.0,3944.0,105.24000244140626,0.984375,0.0,1800765.0146484375,1497456.9936990738,13.0,18.0,26820.001220703125,27079.998779296875,135.96875,256.0,0.1,10,284.0,19.670000076293945,42.18000030517578,32.61000061035156,134.5071563720703
0,2.5,0.0,146.0,0.2717000007629395,1189.9656799999998,319463.9892578125,252.0,163.0,1176000.0,1606495785000,9,1606495785000.0,1606502985000.0,500.0,400.0,89.0,3264.0,98.4,0.890625,0.5,1176000.0,1168200.9887695312,17.0,25.0,27079.998779296875,27260.000610351562,167.78125,179.0,0.079998779296875,4,201.0,18.350000381469727,38.38999938964844,31.200000762939453,51.667388916015625
0,2.0,2.799999952316284,133.0,0.19049999713897706,896.66428,235778.0029296875,252.0,172.0,1237848.9990234375,1606324864000,9,1606324864000.0,1606332064000.0,2500.0,2500.0,106.0,2292.0,95.25999755859375,0.1875,0.5,1237848.9990234375,1115858.9985370636,14.0,18.0,26860.000610351562,27639.999389648438,116.375,213.0,0.21999816894531252,17,169.0,20.079999923706055,38.27000045776367,28.729999542236328,185.36956787109375
0,2.0999999046325684,0.0,130.0,0.21700000762939453,1244.4359399999998,336779.00390625,252.0,157.0,1551797.9736328125,1606323065000,9,1606323065000.0,1606330265000.0,3200.0,2700.0,101.0,3824.0,84.50999755859375,0.265625,0.0,1551797.9736328125,1462282.9895019531,15.0,26.0,26960.000610351562,27679.998779296875,150.53125,202.0,0.21999816894531252,4,231.0,14.119999885559082,38.900001525878906,26.459999084472656,31.356399536132812
2,1.2000000476837158,0.30000001192092896,105.0,0.0,691.3533,0.0,252.0,157.0,1285178.0,1606240354000,9,1606240354000.0,1606247554000.0,0.0,0.0,,,,0.0,0.0,1290499.0,0.0,25.0,29.0,40139.99938964844,40600.0,,,0.16999969482421876,1,203.0,18.670000076293945,18.670000076293945,18.670000076293945,19.983596801757812
0,2.700000047683716,2.200000047683716,138.0,0.23919999599456787,2145.29024,638497.998046875,252.0,191.0,2669440.91796875,1606149046000,9,1606149046000.0,1606156246000.0,2000.0,2000.0,93.0,5414.0,147.71795067304936,0.5234375,0.0,2671795.8984375,2259000.0,12.0,19.0,26700.0,27100.0,111.046875,186.0,0.17999877929687502,16,362.0,21.579999923706055,21.579999923706055,21.579999923706055,101.63688659667969
0,2.0999999046325684,0.0,135.0,0.1894000053405762,762.58364,171860.99853515625,252.0,176.0,907354.98046875,1606148079000,9,1606148079000.0,1606155279000.0,800.0,700.0,102.0,1788.0,101.38779659670483,0.6875,0.5,907354.98046875,630555.9997558594,17.0,24.0,26860.000610351562,27260.000610351562,113.375,205.0,0.1,2,140.0,13.75,13.75,13.75,33.2593994140625
0,3.5,1.2000000476837158,155.0,0.24749999046325685,3088.04474,769191.9921875,252.0,181.0,3107914.0625,1605954058000,9,1605954058000.0,1605961258000.0,9000.0,9200.0,108.0,7012.0,106.1199951171875,0.875,0.0,3107914.0625,2668264.988899231,16.0,25.0,26200.0,27439.999389648438,139.75,216.0,0.2600006103515625,14,553.0,18.190000534057617,41.380001068115234,32.81999969482422,147.206787109375
0,5.0,0.20000000298023224,165.0,0.3001998001998002,5338.08548,1202000.0,252.0,182.0,4004000.0,1605630319000,4,1605630319000.0,1605637519000.0,11500.0,11300.0,115.0,11722.0,108.45999755859376,0.7421875,0.0,4526270.99609375,4316867.034912109,17.0,24.0,25979.998779296875,26860.000610351562,157.484375,230.0,0.220001220703125,15,846.0,23.75,41.33000183105469,36.439998626708984,267.50927734375
0,0.0,0.0,74.0,0.003999999910593033,146.6507,2987.99991607666,252.0,91.0,745763.0004882812,1605612573000,9,1605612573000.0,1605619773000.0,200.0,0.0,79.0,170.0,70.90081681922716,0.6953125,0.5,745763.0004882812,30000.0,28.0,30.0,40139.99938964844,40439.99938964844,3.390625,159.0,0.1399993896484375,1,93.0,18.530000686645508,18.530000686645508,18.530000686645508,0.556121826171875
0,3.4000000953674316,2.9000000953674316,148.0,0.2249000072479248,3976.32898,1011969.04296875,252.0,182.0,4499914.0625,1605543495000,9,1605543495000.0,1605550695000.0,5200.0,4900.0,128.0,9934.0,99.15,0.2265625,0.0,4499914.0625,3843490.0023937225,13.0,25.0,27039.999389648438,27660.000610351562,138.453125,256.0,0.2800018310546875,22,698.0,17.209999084472656,45.16999816894531,30.979999542236328,179.39097595214844
3,0.4000000059604645,0.0,93.0,0.0,712.3033999999999,0.0,252.0,127.0,1803854.0,1605434989000,9,1605434989000.0,1605442189000.0,,,,30.0,,0.0,0.0,1803854.0,939161.0107421875,27.0,28.0,,,,,,1,283.0,16.510000228881836,16.510000228881836,16.510000228881836,4.8867340087890625
0,1.600000023841858,2.5,137.0,0.19989999532699587,515.3724599999999,123721.9970703125,252.0,164.0,618825.0122070312,1605358416000,9,1605358416000.0,1605365616000.0,1600.0,1000.0,106.0,1186.0,98.37000122070313,0.609375,0.5,618825.0122070312,610393.9981460571,23.0,25.0,26360.000610351562,27220.001220703125,119.21875,213.0,0.3600006103515625,13,108.0,19.3799991607666,36.43000030517578,27.6299991607666,69.33700561523438
0,2.0999999046325684,2.200000047683716,126.0,0.1746000051498413,1814.27866,449670.01953125,252.0,169.0,2575150.87890625,1605355768000,9,1605355768000.0,1605362968000.0,4500.0,3600.0,128.0,4940.0,87.74000244140626,0.15625,0.0,2587001.953125,1955465.0115966797,24.0,30.0,26439.999389648438,27979.998779296875,124.3125,256.0,0.220001220703125,16,455.0,10.9399995803833,39.36000061035156,26.030000686645508,66.61257934570312
0,3.299999952316284,3.200000047683716,145.0,0.22079999446868898,3435.8163999999997,897873.046875,252.0,182.0,4065685.05859375,1605285683000,9,1605285683000.0,1605292883000.0,3600.0,3400.0,99.0,8706.0,99.45999755859376,0.1015625,0.0,4067669.921875,3550766.9982910156,16.0,27.0,27100.0,27579.998779296875,132.203125,198.0,0.2399993896484375,21,681.0,15.350000381469727,42.790000915527344,29.6200008392334,188.77549743652344
0,4.599999904632568,0.0,168.0,0.2825000047683716,4219.35014,1001994.04296875,252.0,181.0,3547416.9921875,1605114793000,9,1605114793000.0,1605121993000.0,10100.0,10500.0,87.0,9248.0,108.1199951171875,0.8515625,0.0,3547416.9921875,3539483.9832782745,16.0,22.0,26560.000610351562,27739.999389648438,157.703125,174.0,0.220001220703125,12,671.0,17.270000457763672,41.369998931884766,33.2400016784668,216.33596801757812
0,0.800000011920929,0.0,132.0,0.22909998893737793,297.49141999999995,80644.00024414062,252.0,151.0,351925.9948730469,1605113867000,9,1605113867000.0,1605121067000.0,100.0,0.0,85.0,30.0,88.0,0.5234375,0.5,351925.9948730469,343000.0,21.0,25.0,27060.000610351562,27339.999389648438,161.046875,171.0,0.1399993896484375,1,59.0,18.899999618530273,34.869998931884766,28.540000915527344,10.188385009765625
0,5.0,0.30000001192092896,174.0,0.27839999198913573,4495.89146,1003950.9765625,252.0,185.0,3606724.12109375,1604920353000,9,1604920353000.0,1604927553000.0,14200.0,14200.0,84.0,9636.0,104.05000000000001,0.359375,0.5,3606724.12109375,3595790.985107422,24.0,28.0,26300.0,27620.001220703125,160.71875,169.0,0.2600006103515625,11,878.0,25.209999084472656,42.900001525878906,37.279998779296875,265.81097412109375
0,1.5,0.0,138.0,0.19370000362396242,439.9521,92371.9970703125,252.0,158.0,476796.9970703125,1604919650000,9,1604919650000.0,1604926850000.0,1600.0,700.0,89.0,2.0,87.32999877929689,0.484375,0.0,476796.9970703125,423000.0,26.0,29.0,28420.001220703125,29479.998779296875,136.96875,178.0,0.16000061035156252,1,109.0,20.299999237060547,37.5,28.959999084472656,16.818527221679688
0,3.299999952316284,2.9000000953674316,151.0,0.23540000915527345,2354.79124,594979.98046875,252.0,185.0,2527424.072265625,1604753898000,9,1604753898000.0,1604761098000.0,11200.0,10100.0,128.0,5334.0,105.25,0.7109375,0.0,2527424.072265625,2197423.999786377,19.0,23.0,26600.0,28639.999389648438,131.421875,256.0,0.3399993896484375,15,462.0,17.729999542236328,45.119998931884766,32.439998626708984,150.82192993164062
0,2.4000000953674316,0.0,149.0,0.2605000019073486,938.5644799999999,232125.0,252.0,165.0,891114.990234375,1604752570000,9,1604752570000.0,1604759770000.0,4100.0,4400.0,87.0,2302.0,100.95999755859376,0.859375,0.0,891114.990234375,885497.0092773438,21.0,27.0,26660.000610351562,27500.0,155.71875,174.0,0.2,4,173.0,12.989999771118164,39.65999984741211,31.8799991607666,41.87980651855469
0,2.4000000953674316,2.0,137.0,0.1843999981880188,1420.4167799999998,319330.0048828125,252.0,166.0,1731813.96484375,1604599954000,9,1604599954000.0,1604607154000.0,1700.0,1700.0,117.0,3360.0,90.10000000000001,0.421875,0.5,1756459.9609375,1529195.9991455078,17.0,22.0,41220.001220703125,41660.00061035156,120.84375,235.0,0.2,27,268.0,17.719999313354492,40.33000183105469,30.209999084472656,65.35395812988281
0,2.5,0.0,152.0,0.27530000209808353,909.23434,230392.9931640625,252.0,163.0,836817.0166015625,1604598683000,9,1604598683000.0,1604605883000.0,1600.0,1700.0,87.0,2228.0,100.72000122070312,0.390625,0.5,836817.0166015625,833030.9911966324,18.0,27.0,41139.99938964844,41920.001220703125,160.78125,175.0,0.040002441406250006,4,152.0,11.8100004196167,39.02000045776367,32.650001525878906,43.74955749511719
0,3.4000000953674316,3.0999999046325684,168.0,0.2525000095367432,1403.6566999999998,293886.0107421875,252.0,185.0,1164014.0380859375,1604514927000,9,1604514927000.0,1604522127000.0,2900.0,2900.0,121.0,2478.0,111.21999511718751,0.59375,0.5,1164014.0380859375,1062000.0,18.0,23.0,40920.001220703125,41779.998779296875,133.1875,243.0,0.17999877929687502,21,225.0,18.760000228881836,45.90999984741211,36.41999816894531,166.69654846191406
0,2.4000000953674316,0.0,150.0,0.24900000095367433,938.5644799999999,222927.001953125,252.0,164.0,895380.9814453125,1604513790000,9,1604513790000.0,1604520990000.0,1300.0,700.0,84.0,2352.0,91.52000122070314,0.7421875,0.0,895380.9814453125,894455.0094604492,21.0,29.0,40520.001220703125,41500.0,159.484375,168.0,0.12000122070312501,3,180.0,17.790000915527344,39.66999816894531,32.0,39.166534423828125
2,1.7000000476837158,0.20000000298023224,110.0,0.0,1344.99642,0.0,252.0,154.0,2643875.0,1604328220000,9,1604328220000.0,1604335420000.0,0.0,0.0,106.0,1364.0,0.0,0.03125,0.5,2672988.037109375,0.0,23.0,26.0,37060.00061035156,37520.001220703125,16.0625,213.0,0.020001220703125003,12,373.0,17.75,17.75,17.75,22.737655639648438
1,4.199999809265137,0.699999988079071,133.0,0.21749999523162844,5291.99526,1723217.96875,252.0,180.0,7924439.94140625,1604220655000,9,1604220655000.0,1604227855000.0,51600.0,50200.0,,,,0.0,0.0,8384834.9609375,5696000.0,19.0,28.0,46800.0,87240.00244140625,,,0.13999633789062502,4,1314.0,11.489999771118164,47.279998779296875,27.90999984741211,182.19973754882812
2,1.0,0.0,105.0,0.0,1680.1980199999998,0.0,252.0,129.0,3594718.994140625,1604048512000,9,1604048512000.0,1604055712000.0,0.0,0.0,99.0,1666.0,0.0,0.09375,0.0,3594718.994140625,0.0,25.0,31.0,34000.0,34000.0,12.1875,198.0,0.0,5,573.0,12.470000267028809,12.470000267028809,12.470000267028809,11.63140869140625
2,3.200000047683716,2.5,118.0,0.0,3347.8259799999996,0.0,252.0,179.0,5259245.1171875,1603981057000,9,1603981057000.0,1603988257000.0,0.0,0.0,96.0,2182.0,0.0,0.453125,0.0,5259245.1171875,0.0,26.0,28.0,34200.0,34200.0,12.90625,192.0,0.0,16,1057.0,20.1200008392334,20.1200008392334,20.1200008392334,135.1150360107422
2,2.0,1.0,109.0,0.0,3167.65512,0.0,252.0,157.0,6679469.23828125,1603809319000,9,1603809319000.0,1603816519000.0,0.0,0.0,79.0,2178.0,0.0,0.5546875,0.5,6679469.23828125,0.0,27.0,29.0,33300.0,33300.0,7.109375,159.0,0.0,9,1246.0,15.800000190734863,15.800000190734863,15.800000190734863,38.730926513671875
2,2.0,0.0,111.0,0.0,3243.0754799999995,0.0,252.0,147.0,6612650.87890625,1603527490000,9,1603527490000.0,1603538290000.0,0.0,0.0,118.0,2890.0,0.0,0.3515625,0.0,6629434.08203125,0.0,26.0,30.0,31660.000610351562,31660.000610351562,16.703125,236.0,0.0,23,1256.0,14.970000267028809,14.970000267028809,14.970000267028809,24.80596923828125
2,0.30000001192092896,0.0,96.0,0.0,603.3628799999999,0.0,252.0,117.0,1457234.9853515625,1603439465000,9,1603439465000.0,1603450265000.0,0.0,0.0,114.0,1334.0,0.0,0.4609375,0.5,1457234.9853515625,0.0,25.0,29.0,30200.0,30200.0,38.921875,229.0,0.0,2,219.0,26.420000076293945,26.420000076293945,26.420000076293945,3.623779296875
3,1.600000023841858,0.699999988079071,120.0,0.0,1324.04632,0.0,252.0,153.0,1980755.9814453125,1603437426000,9,1603437426000.0,1603448226000.0,,,,6.0,,0.0,0.0,1980755.9814453125,1980755.9814453125,26.0,28.0,,,,,,1,352.0,17.81999969482422,17.81999969482422,17.81999969482422,25.843460083007812
3,2.0,0.10000000149011612,119.0,0.0,2099.2000199999998,0.0,252.0,153.0,3294112.060546875,1603383936000,9,1603383936000.0,1603394736000.0,,,,8.0,,0.0,0.0,3294112.060546875,3294112.060546875,25.0,26.0,,,,,,1,500.0,21.899999618530273,21.899999618530273,21.899999618530273,23.630523681640625
2,0.800000011920929,0.0,102.0,0.0,2547.5321599999997,0.0,252.0,136.0,5992150.87890625,1603296991000,9,1603296991000.0,1603307791000.0,0.0,0.0,110.0,2900.0,0.0,0.75,0.5,6011073.2421875,0.0,23.0,26.0,30300.0,30300.0,15.5,221.0,0.0,1,783.0,20.84000015258789,20.84000015258789,20.84000015258789,9.069091796875
3,1.600000023841858,0.0,114.0,0.0,2208.14054,0.0,252.0,135.0,4046517.08984375,1602924212000,9,1602924212000.0,1602935012000.0,,,,22.0,,0.0,0.0,4046517.08984375,4046517.08984375,27.0,29.0,,,,,,1,785.0,11.289999961853027,11.289999961853027,11.289999961853027,19.009033203125
2,1.600000023841858,0.0,115.0,0.0,1676.0079999999998,0.0,252.0,140.0,2812540.0390625,1602868250000,9,1602868250000.0,1602879050000.0,0.0,0.0,93.0,1620.0,0.0,0.296875,0.0,2812540.0390625,0.0,26.0,28.0,25779.998779296875,29379.998779296875,16.59375,186.0,1.04000244140625,1,550.0,18.780000686645508,18.780000686645508,18.780000686645508,19.107269287109375
2,0.699999988079071,0.0,104.0,0.0,1273.7660799999999,0.0,252.0,124.0,2756172.119140625,1602775486000,9,1602775486000.0,1602786286000.0,0.0,0.0,124.0,828.0,0.0,0.3984375,0.0,2756172.119140625,0.0,27.0,29.0,29660.000610351562,29660.000610351562,6.796875,248.0,0.0,1,491.0,17.540000915527344,17.540000915527344,17.540000915527344,8.5633544921875
2,0.4000000059604645,0.0,104.0,0.0,662.02316,0.0,252.0,113.0,1377333.0078125,1602579208000,9,1602579208000.0,1602590008000.0,0.0,0.0,113.0,474.0,0.0,0.109375,0.0,1377333.0078125,0.0,26.0,28.0,24319.99969482422,29460.000610351562,12.21875,226.0,2.4800003051757815,4,245.0,23.93000030517578,23.93000030517578,23.93000030517578,5.09100341796875
2,0.30000001192092896,0.0,90.0,0.0,1043.3149799999999,0.0,252.0,114.0,2943687.01171875,1602576221000,9,1602576221000.0,1602587021000.0,0.0,0.0,78.0,1312.0,0.0,0.0859375,0.5,2943687.01171875,0.0,27.0,29.0,29339.999389648438,29339.999389648438,8.171875,157.0,0.0,1,454.0,15.289999961853027,15.289999961853027,15.289999961853027,4.311309814453125
2,0.30000001192092896,0.0,104.0,0.0,419.00199999999995,0.0,252.0,117.0,810945.0073242188,1602523509000,9,1602523509000.0,1602534309000.0,0.0,0.0,90.0,228.0,0.0,0.140625,0.0,810945.0073242188,0.0,26.0,27.0,28360.000610351562,28360.000610351562,10.28125,180.0,0.0,1,139.0,19.3700008392334,19.3700008392334,19.3700008392334,3.947479248046875
2,3.0,2.0,152.0,0.0,1286.33614,0.0,252.0,186.0,1430457.03125,1602520694000,9,1602520694000.0,1602531494000.0,0.0,0.0,0.0,0.0,,0.0,0.0,1438663.9404296875,0.0,24.0,27.0,28360.000610351562,28360.000610351562,0.0,0.0,0.0,1,269.0,21.260000228881836,41.130001068115234,31.920000076293945,89.1988525390625
0,3.200000047683716,3.0,170.0,0.3213000059127808,1143.87546,303372.998046875,252.0,187.0,944169.0063476562,1602519197000,9,1602519197000.0,1602529997000.0,1400.0,1600.0,90.0,2330.0,123.4,0.6796875,0.5,944169.0063476562,940730.9875488281,23.0,26.0,28079.998779296875,28939.999389648438,149.359375,181.0,0.11999816894531251,4,205.0,21.260000228881836,43.63999938964844,36.470001220703125,150.39492797851562
2,0.5,0.0,102.0,0.0,779.34372,0.0,252.0,122.0,1799635.009765625,1602267644000,9,1602267644000.0,1602278444000.0,0.0,0.0,79.0,1112.0,0.0,0.2109375,0.5,2110264.892578125,0.0,26.0,30.0,24880.00030517578,26279.998779296875,16.421875,159.0,0.23999977111816406,11,308.0,17.1200008392334,17.1200008392334,17.1200008392334,6.2668914794921875
2,1.2000000476837158,0.0,108.0,0.0,1885.5089999999998,0.0,252.0,140.0,3821185.05859375,1602263227000,9,1602263227000.0,1602274027000.0,0.0,0.0,86.0,2198.0,0.0,0.6875,0.0,3821185.05859375,0.0,25.0,29.0,24880.00030517578,24880.00030517578,17.375,172.0,0.0,1,653.0,23.40999984741211,23.40999984741211,23.40999984741211,13.994720458984375
2,0.30000001192092896,0.0,88.0,0.0,1688.5780599999998,0.0,252.0,116.0,5277457.03125,1602141905000,9,1602141905000.0,1602152705000.0,0.0,0.0,101.0,2072.0,0.0,0.453125,0.5,6279130.859375,0.0,27.0,31.0,24939.999389648438,24939.999389648438,8.90625,203.0,0.0,1,794.0,12.25,12.25,12.25,3.56951904296875
2,4.099999904632568,2.0,173.0,0.0,2254.23076,0.0,252.0,186.0,1744468.017578125,1602084299000,9,1602084299000.0,1602095099000.0,0.0,0.0,86.0,1254.0,0.0,0.4296875,0.5,1899989.990234375,0.0,27.0,29.0,21760.000610351562,26820.001220703125,34.859375,173.0,2.1,1,484.0,20.8799991607666,43.27000045776367,37.400001525878906,180.39834594726562
2,2.700000047683716,2.0999999046325684,151.0,0.0,1210.9157799999998,0.0,252.0,174.0,1123942.0166015625,1602079876000,9,1602079876000.0,1602090676000.0,0.0,0.0,109.0,1038.0,0.0,0.1328125,0.0,1123942.0166015625,0.0,29.0,31.0,26039.999389648438,26039.999389648438,44.265625,218.0,0.0,1,289.0,14.170000076293945,39.45000076293945,31.170000076293945,85.44952392578125
2,3.200000047683716,2.200000047683716,131.0,0.0,1944.1692799999998,0.0,252.0,179.0,2355923.095703125,1602000782000,9,1602000782000.0,1602011582000.0,0.0,0.0,124.0,1688.0,0.0,0.3828125,0.0,2918462.890625,0.0,28.0,31.0,25339.999389648438,25339.999389648438,24.765625,248.0,0.0,1,527.0,17.15999984741211,17.15999984741211,17.15999984741211,115.05766296386719
2,3.5,1.5,174.0,0.0,1495.8371399999999,0.0,252.0,185.0,1141808.9599609375,1601916159000,9,1601916159000.0,1601926959000.0,0.0,0.0,71.0,170.0,0.0,0.8671875,0.0,1141808.9599609375,0.0,28.0,31.0,22339.999389648438,27060.000610351562,7.734375,142.0,0.9400001525878907,1,316.0,29.170000076293945,44.970001220703125,38.619998931884766,128.5457305908203
0,3.200000047683716,3.299999952316284,165.0,0.26480000019073485,1298.9062,289431.005859375,252.0,189.0,1093093.994140625,1601914243000,9,1601914243000.0,1601925043000.0,2200.0,2000.0,113.0,2256.0,114.65999755859376,0.8359375,0.0,1093093.994140625,979201.9996643066,26.0,28.0,25200.0,25960.000610351562,131.671875,226.0,0.2,11,295.0,21.489999771118164,41.720001220703125,34.09000015258789,167.09121704101562
1,2.0,0.0,116.0,0.23770000934600832,1998.63954,825605.95703125,252.0,146.0,3473038.0859375,1601724733000,9,1601724733000.0,1601735533000.0,13800.0,13800.0,,,,0.0,0.0,3486968.017578125,2612000.0,29.0,33.0,33920.001220703125,42620.001220703125,,,0.079998779296875,2,714.0,12.75,12.75,12.75,24.051132202148438
1,1.5,0.0,116.0,0.42420001029968263,1382.7066,902225.0,252.0,143.0,2126712.890625,1601632277000,9,1601632277000.0,1601643077000.0,17700.0,18100.0,,,,0.0,0.0,2127532.958984375,1778000.0,26.0,30.0,37400.0,49939.99938964844,,,0.1399993896484375,3,419.0,19.520000457763672,19.520000457763672,19.520000457763672,16.947677612304688
1,0.699999988079071,0.0,98.0,0.14819999933242797,1583.82756,559431.005859375,252.0,131.0,3775637.939453125,1601457750000,9,1601457750000.0,1601468550000.0,10000.0,9800.0,,,,0.0,0.0,5082220.21484375,1371000.0,26.0,30.0,37500.0,42039.99938964844,,,0.040002441406250006,2,633.0,21.809999465942383,21.809999465942383,21.809999465942383,7.908477783203125
2,3.0999999046325684,2.0999999046325684,131.0,0.0,4307.34056,0.0,252.0,175.0,5857479.00390625,1600701227000,9,1600701227000.0,1600712027000.0,0.0,0.0,,,,0.0,0.0,6308134.765625,0.0,22.0,31.0,26079.998779296875,26379.998779296875,,,0.05,1,1252.0,19.950000762939453,19.950000762939453,19.950000762939453,105.59324645996094
2,0.800000011920929,0.0,127.0,0.0,351.96167999999994,0.0,252.0,142.0,406920.0134277344,1600590168000,9,1600590168000.0,1600600968000.0,0.0,0.0,,,,0.0,0.0,406920.0134277344,0.0,27.0,28.0,9080.000305175781,9319.999694824219,,,0.060000610351562504,1,88.0,25.950000762939453,25.950000762939453,25.950000762939453,10.234817504882812
0,2.0,0.0,139.0,0.29719998836517336,687.16328,201538.00048828125,252.0,153.0,678138.9770507812,1600589302000,9,1600589302000.0,1600600102000.0,1800.0,1900.0,85.0,1820.0,111.61286373880004,0.8828125,0.0,678138.9770507812,673145.99609375,26.0,31.0,9519.999694824219,11119.999694824219,159.765625,170.0,0.08000030517578126,3,160.0,14.130000114440918,14.130000114440918,14.130000114440918,27.563705444335938
2,3.9000000953674316,2.5999999046325684,172.0,0.0,2317.08106,0.0,252.0,189.0,1812442.0166015625,1600270152000,9,1600270152000.0,1600280952000.0,0.0,0.0,122.0,3166.0,0.0,0.765625,0.5,1867469.970703125,0.0,29.0,31.0,27979.998779296875,27979.998779296875,89.53125,245.0,0.0,1,502.0,21.90999984741211,42.84000015258789,37.599998474121094,204.0519561767578
2,0.30000001192092896,0.0,93.0,0.0,821.2439199999999,0.0,252.0,112.0,2179769.04296875,1600267846000,9,1600267846000.0,1600278646000.0,0.0,0.0,114.0,954.0,0.0,0.828125,0.5,2179769.04296875,0.0,29.0,30.0,27979.998779296875,27979.998779296875,15.65625,229.0,0.0,2,346.0,16.459999084472656,16.459999084472656,16.459999084472656,4.2770233154296875
3,2.5999999046325684,1.600000023841858,129.0,0.0,1835.2287599999997,0.0,252.0,181.0,2405249.0234375,1600183485000,9,1600183485000.0,1600194285000.0,,,,38.0,,0.0,0.0,2405249.0234375,2405249.0234375,29.0,32.0,,,,,,1,530.0,19.0,19.0,19.0,70.4007568359375
0,2.299999952316284,0.0,136.0,0.23580000400543213,984.6546999999999,261001.0009765625,252.0,167.0,1106651.9775390625,1600095023000,9,1600095023000.0,1600105823000.0,2700.0,2100.0,87.0,2092.0,121.84220426123822,0.4453125,0.5,1106651.9775390625,767000.0,28.0,30.0,25160.000610351562,26400.0,108.890625,175.0,0.1,7,256.0,13.270000457763672,13.270000457763672,13.270000457763672,37.70603942871094
0,3.4000000953674316,0.699999988079071,149.0,0.24289999008178711,2304.511,569962.98828125,252.0,182.0,2346739.990234375,1599924346000,9,1599924346000.0,1599935146000.0,13500.0,13200.0,105.0,5560.0,105.77711238608119,0.9296875,0.0,2388040.0390625,2236061.004638672,26.0,31.0,640.0000095367432,5500.0,135.859375,210.0,0.12000007629394532,6,585.0,20.270000457763672,20.270000457763672,20.270000457763672,111.9071044921875
2,3.5,2.200000047683716,148.0,0.0,3226.3153999999995,0.0,252.0,174.0,3105565.91796875,1599581522000,9,1599581522000.0,1599592322000.0,0.0,0.0,,,,0.0,0.0,3105565.91796875,0.0,28.0,31.0,26539.999389648438,26539.999389648438,,,0.0,1,785.0,23.290000915527344,23.290000915527344,23.290000915527344,141.5576171875
2,3.4000000953674316,1.5,172.0,0.0,1407.8467199999998,0.0,252.0,186.0,1099819.9462890625,1599468228000,9,1599468228000.0,1599479028000.0,0.0,0.0,,,,0.0,0.0,1099819.9462890625,0.0,30.0,31.0,27120.001220703125,27120.001220703125,,,0.0,1,305.0,24.799999237060547,42.72999954223633,36.97999954223633,115.18228149414062
2,2.200000047683716,0.6000000238418579,133.0,0.0,1365.94652,0.0,252.0,156.0,1549598.9990234375,1599466532000,9,1599466532000.0,1599477332000.0,0.0,0.0,,,,0.0,0.0,1549598.9990234375,0.0,31.0,31.0,27120.001220703125,27120.001220703125,,,0.0,1,353.0,20.90999984741211,20.90999984741211,20.90999984741211,39.53462219238281
2,2.299999952316284,1.2999999523162842,127.0,0.0,1860.3688799999998,0.0,252.0,166.0,2590162.109375,1599463878000,9,1599463878000.0,1599474678000.0,0.0,0.0,,,,0.0,0.0,2590162.109375,0.0,29.0,31.0,27120.001220703125,27120.001220703125,,,0.0,1,561.0,17.90999984741211,17.90999984741211,17.90999984741211,47.96354675292969
2,3.200000047683716,1.899999976158142,129.0,0.0,2694.18286,0.0,252.0,183.0,4505173.828125,1599034252000,9,1599034252000.0,1599045052000.0,0.0,0.0,,,,0.0,0.0,4505173.828125,0.0,31.0,33.0,26300.0,26300.0,,,0.0,2,1130.0,11.420000076293945,50.060001373291016,26.1299991607666,232.90005493164062
2,2.5999999046325684,2.200000047683716,136.0,0.0,1851.9888399999998,0.0,252.0,178.0,2233167.96875,1598949187000,9,1598949187000.0,1598959987000.0,0.0,0.0,,,,0.0,0.0,2233167.96875,0.0,31.0,33.0,26620.001220703125,26620.001220703125,,,0.0,1,587.0,28.190000534057617,28.190000534057617,28.190000534057617,78.80291748046875
